Wind speed,Wind angle,Acoustic temperature windsensor,Temperature validity,Temperature_aht10,Relative humidity_aht10,Temperature_ms5611,Pressure_ms5611,Absolute_altitude_ms5611,timestamp_pix_attitude,Roll,Pitch,Yaw,Roll speed,Pitch speed,Yaw speed,timestamp_pix_loc_pos,x,y,z,vx,vy,vz,timestamp_pix_gps,pix_lat,pix_lon,pix_alt,pix_gps_vx,pix_gps_vy,pix_gps_vz,latitude,longitude,altitude_gps,relative_altitude_gps
1,250,31.8,A,27.7323,96.5817,27.57,99630,142.082,157224,0.0031,-0.0187,2.4081,-0.0472,0.0036,0.2103,156807,-1.5113,-1.2385,-4.4261,-0.038,0.1199,-2.2019,156806,130713355,796876241,86000,-3,11,-220,0,0,0,4106
1.4,147,31.8,A,27.729,96.6044,27.57,99635,141.66,157350,-0.0044,-0.0269,2.4459,-0.069,0.0102,0.2068,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
1.4,147,31.8,A,27.6978,96.5836,27.56,99631,141.9976,157474,-0.0125,-0.0358,2.4843,-0.0519,-0.0241,0.2138,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
0.2,299,31.8,A,27.7061,96.5998,27.56,99622,142.7572,157659,-0.0196,-0.0399,2.5481,-0.0113,0.007,0.1901,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
0.2,299,31.8,A,27.7184,96.5919,27.57,99619,143.0105,157784,-0.0176,-0.0467,2.5909,0.0452,0.0338,0.1716,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
0,205,31.9,A,27.7151,96.5791,27.56,99611,143.6857,157906,-0.0122,-0.0534,2.6273,0.0537,0.0403,0.1362,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
0,205,31.9,A,27.7214,96.6133,27.56,99613,143.5169,158031,-0.0064,-0.055,2.6556,0.0358,0.0865,0.1039,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.2,209,31.8,A,27.7187,96.5859,27.56,99612,143.6013,158154,-0.0007,-0.0494,2.6812,0.0611,0.0777,0.0631,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.2,209,31.8,A,27.7262,96.5995,27.56,99603,144.3611,158216,0.0023,-0.0417,2.6942,0.0401,0.1185,0.0461,157306,-1.5442,-1.206,-5.618,-0.0233,0.019,-2.6541,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.2,209,31.8,A,27.7193,96.5733,27.55,99601,144.5299,158341,0.0104,-0.0343,2.7223,0.0567,0.1353,-0.0033,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.2,209,31.8,A,27.6926,96.5689,27.54,99586,145.7963,158526,0.0178,-0.0318,2.7639,-0.0102,-0.1088,-0.0805,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.9,234,31.7,A,27.6947,96.5691,27.54,99592,145.2897,158714,0.0132,-0.0373,2.8025,-0.062,0.0025,-0.1535,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.9,234,31.7,A,27.7058,96.5735,27.54,99579,146.3873,158714,0.0132,-0.0373,2.8025,-0.062,0.0025,-0.1535,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.2,227,31.6,A,27.7002,96.5753,27.53,99577,146.5562,158961,0.0042,-0.0438,2.8244,0.0094,-0.1293,-0.2624,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.2,227,31.6,A,27.705,96.5662,27.54,99571,147.0628,159084,0.0117,-0.0448,2.8233,0.0846,-0.1256,-0.3101,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.2,227,31.6,A,27.7021,96.5612,27.53,99561,147.9072,159146,0.0162,-0.0456,2.8201,0.0806,0.0691,-0.3293,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.2,227,31.6,A,27.7067,96.5714,27.52,99556,148.3295,159271,0.0262,-0.0491,2.8045,0.0579,0.0253,-0.3558,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.7,235,31.5,A,27.6985,96.5625,27.53,99556,148.3295,159394,0.0337,-0.0483,2.7757,0.0461,-0.0208,-0.3923,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
2.7,235,31.5,A,27.676,96.553,27.51,99545,149.2585,159519,0.0405,-0.0435,2.7361,0.064,-0.0813,-0.4029,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.1,226,31.5,A,27.6791,96.5477,27.5,99537,149.9342,159704,0.046,-0.039,2.6699,0.0116,0.0782,-0.3888,158307,-1.486,-1.1899,-8.7581,0.0112,0.0653,-3.6012,157306,130713352,796876244,87190,-2,1,-265,0,0,0,5297
3.1,226,31.5,A,27.6871,96.5452,27.51,99527,150.7788,159829,0.0459,-0.0377,2.6212,0.0044,0.0634,-0.3693,159806,-1.4219,-0.9787,-15.1772,-0.0039,0.0263,-4.8076,159806,130713362,796876265,96750,0,2,-480,0,0,0,14857
3.1,20,31.4,A,27.6791,96.5549,27.5,99511,152.1304,159954,0.0421,-0.0362,2.572,-0.0198,0.0034,-0.334,159806,-1.4219,-0.9787,-15.1772,-0.0039,0.0263,-4.8076,159806,130713362,796876265,96750,0,2,-480,0,0,0,14857
3.1,20,31.4,A,27.6884,96.5467,27.5,99520,151.3701,160076,0.0393,-0.0356,2.5227,-0.0184,-0.0839,-0.2929,159806,-1.4219,-0.9787,-15.1772,-0.0039,0.0263,-4.8076,159806,130713362,796876265,96750,0,2,-480,0,0,0,14857
3.6,232,31.4,A,27.6808,96.5363,27.5,99503,152.8063,160201,0.0381,-0.031,2.474,-0.0165,-0.0871,-0.246,159806,-1.4219,-0.9787,-15.1772,-0.0039,0.0263,-4.8076,159806,130713362,796876265,96750,0,2,-480,0,0,0,14857
3.6,232,31.4,A,27.6855,96.5195,27.49,99496,153.3978,160201,0.0381,-0.031,2.474,-0.0165,-0.0871,-0.246,160306,-1.4337,-0.9325,-17.5608,-0.059,-0.0478,-4.7888,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.6,232,31.4,A,27.6817,96.5275,27.5,99488,154.0737,160451,0.0334,-0.0181,2.3838,-0.0131,0.0053,-0.1534,160306,-1.4337,-0.9325,-17.5608,-0.059,-0.0478,-4.7888,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.6,232,31.4,A,27.656,96.5341,27.49,99481,154.6652,160574,0.0308,-0.0143,2.3398,-0.0099,0.0452,-0.0963,160306,-1.4337,-0.9325,-17.5608,-0.059,-0.0478,-4.7888,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.6,232,31.4,A,27.6619,96.527,27.48,99478,154.9187,160759,0.0287,-0.0155,2.2765,-0.0133,-0.0674,-0.0183,160306,-1.4337,-0.9325,-17.5608,-0.059,-0.0478,-4.7888,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.6,232,31.4,A,27.6693,96.5282,27.49,99462,156.2709,160884,0.0243,-0.0116,2.2291,-0.0184,-0.0956,0.0338,160806,-1.4628,-0.9318,-19.9324,-0.0698,-0.1178,-4.7964,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.8,223,31.3,A,27.6644,96.5292,27.49,99467,155.8483,161006,0.023,-0.0099,2.1785,0.0008,-0.0691,0.0862,160806,-1.4628,-0.9318,-19.9324,-0.0698,-0.1178,-4.7964,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.8,223,31.3,A,27.6731,96.5376,27.49,99463,156.1864,161131,0.0225,-0.0053,2.1286,0.002,0.0328,0.1261,160806,-1.4628,-0.9318,-19.9324,-0.0698,-0.1178,-4.7964,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6707,96.5478,27.49,99457,156.6935,161131,0.0225,-0.0053,2.1286,0.002,0.0328,0.1261,160806,-1.4628,-0.9318,-19.9324,-0.0698,-0.1178,-4.7964,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6775,96.5286,27.49,99449,157.3696,161316,0.0212,-0.0114,2.077,-0.0184,-0.1035,0.1854,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6711,96.5213,27.49,99437,158.384,161504,0.0185,-0.0195,2.0406,-0.0135,0.0399,0.2309,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6459,96.5243,27.48,99424,159.4829,161504,0.0185,-0.0195,2.0406,-0.0135,0.0399,0.2309,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,220,31.2,A,27.6512,96.5203,27.47,99427,159.2293,161750,0.0168,-0.034,2.0489,-0.0016,-0.0846,0.2934,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,220,31.2,A,27.6627,96.5395,27.48,99423,159.5675,161874,0.0137,-0.0391,2.0717,-0.031,-0.0842,0.3191,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6606,96.5202,27.48,99406,161.0048,161999,0.0124,-0.0429,2.1005,-0.0057,-0.1423,0.3355,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.7,227,31.2,A,27.6627,96.5306,27.48,99408,160.8357,162124,0.0131,-0.0461,2.1351,0.0154,-0.1089,0.3435,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.8,228,31.2,A,27.6579,96.5088,27.48,99396,161.8504,162309,0.0173,-0.0539,2.2003,0.039,-0.0114,0.3613,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.8,228,31.2,A,27.664,96.5288,27.47,99391,162.2732,162371,0.0199,-0.0514,2.2239,0.0195,-0.0041,0.3698,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
0,31.1,0,A,27.6613,96.523,27.47,99377,163.4571,162494,0.0215,-0.055,2.2701,0.0037,0.0582,0.3743,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
0,31.1,0,A,27.6331,96.5092,27.46,99374,163.7108,162619,0.0207,-0.0578,2.3222,-0.0085,0.1143,0.3668,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.5,225,31.1,A,27.6411,96.5195,27.46,99370,164.0492,162866,0.0099,-0.065,2.4419,-0.0331,0.0028,0.3161,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.5,225,31.1,A,27.6501,96.5134,27.45,99358,165.0641,162929,0.0065,-0.0631,2.4709,-0.0494,-0.0128,0.292,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.648,96.4958,27.46,99357,165.1487,163054,0.0015,-0.0658,2.5273,-0.0301,0.0391,0.252,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.6535,96.5276,27.45,99348,165.91,163176,0.0007,-0.068,2.5801,-0.0317,0.0852,0.1949,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.6285,96.4801,27.44,99323,168.0251,163301,0.0014,-0.0661,2.6306,0.0367,0.1194,0.1283,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.6352,96.4943,27.45,99339,166.6714,163486,0.0083,-0.0573,2.689,0.068,0.0369,0.0184,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.6361,96.5219,27.45,99322,168.1097,163551,0.0116,-0.0579,2.7045,0.0464,0.0204,-0.0231,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.4,221,31.1,A,27.6104,96.4997,27.44,99320,168.2789,163674,0.0132,-0.0545,2.729,0.0005,-0.0369,-0.0895,161307,-1.4968,-0.9636,-22.3126,-0.0668,-0.1885,-4.8307,160306,130713362,796876270,99140,-5,-4,-478,0,0,0,17240
3.6,234,31.1,A,27.6218,96.4952,27.44,99308,169.2943,163859,0.0123,-0.0482,2.751,-0.0168,0.0789,-0.1851,163806,-1.4053,-1.2738,-34.5332,-0.0656,0.048,-4.9158,163806,130713364,796876239,116110,-6,4,-491,0,0,0,34213
3.6,234,31.1,A,27.6218,96.4972,27.44,99300,169.9713,163984,0.0093,-0.0457,2.7547,-0.0428,0.0558,-0.2325,163806,-1.4053,-1.2738,-34.5332,-0.0656,0.048,-4.9158,163806,130713364,796876239,116110,-6,4,-491,0,0,0,34213
3.5,229,31.1,A,27.6243,96.5015,27.44,99292,170.6484,164106,0.0042,-0.0439,2.7469,-0.0677,-0.018,-0.2924,163806,-1.4053,-1.2738,-34.5332,-0.0656,0.048,-4.9158,163806,130713364,796876239,116110,-6,4,-491,0,0,0,34213
3.5,229,31.1,A,27.6293,96.5131,27.43,99300,169.9713,164231,0.0014,-0.0455,2.7307,-0.0115,-0.0874,-0.337,163806,-1.4053,-1.2738,-34.5332,-0.0656,0.048,-4.9158,163806,130713364,796876239,116110,-6,4,-491,0,0,0,34213
234,0,0,A,27.6268,96.4871,27.43,99284,171.3255,164354,0.0032,-0.0475,2.706,0.0618,-0.09,-0.3796,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
234,0,0,A,27.6232,96.4767,27.43,99281,171.5794,164479,0.0074,-0.0496,2.6696,0.0424,-0.0766,-0.3978,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,230,31,A,27.5938,96.4817,27.41,99272,172.3412,164604,0.0123,-0.0485,2.6272,0.05,-0.0196,-0.4071,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,230,31,A,27.6035,96.4873,27.41,99264,173.0183,164789,0.019,-0.0466,2.5629,0.067,0.008,-0.4098,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3.5234,0,0,A,27.6079,96.4805,27.41,99254,173.8649,164974,0.0337,-0.0354,2.5016,0.0616,0.1336,-0.376,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3.5234,0,0,A,27.6083,96.4827,27.41,99253,173.9496,165036,0.0357,-0.0326,2.4813,0.066,0.0162,-0.356,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3.5,233,31,A,27.6054,96.463,27.4,99240,175.0502,165162,0.0381,-0.0259,2.4459,0.0036,-0.021,-0.3133,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3.5,233,31,A,27.6121,96.4725,27.4,99238,175.2195,165162,0.0381,-0.0259,2.4459,0.0036,-0.021,-0.3133,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.61,96.4765,27.4,99235,175.4735,165409,0.0309,-0.0147,2.3911,-0.0304,0.057,-0.2296,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.6093,96.4848,27.4,99218,176.913,165534,0.0226,-0.0131,2.3715,-0.0708,0.0526,-0.1681,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.578,96.4606,27.38,99218,176.913,165534,0.0226,-0.0131,2.3715,-0.0708,0.0526,-0.1681,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.5927,96.4793,27.39,99207,177.8446,165534,0.0226,-0.0131,2.3715,-0.0708,0.0526,-0.1681,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.5906,96.477,27.39,99204,178.0987,165966,0.0126,-0.013,2.3496,0.0344,0.046,-0.0139,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.594,96.4631,27.39,99198,178.6069,166091,0.017,-0.0145,2.3528,0.0165,0.0074,0.017,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.5927,96.4714,27.39,99192,179.1151,166154,0.0176,-0.0172,2.3559,-0.0124,-0.072,0.0428,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
3,228,31,A,27.5963,96.4681,27.39,99189,179.3692,166276,0.0209,-0.019,2.3642,0.0331,-0.0606,0.0738,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
2.8,218,31,A,27.594,96.4692,27.39,99190,179.2845,166401,0.0235,-0.0238,2.3761,0.0006,-0.0829,0.106,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
2.8,218,31,A,27.5993,96.4669,27.39,99191,179.1998,166586,0.0215,-0.0332,2.4007,-0.033,-0.0634,0.1355,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
2.9,217,31,A,27.5652,96.4645,27.38,99177,180.3856,166650,0.0198,-0.035,2.4097,-0.0163,-0.0222,0.1294,164306,-1.4373,-1.2488,-36.9871,-0.0465,0.0966,-4.9426,164306,130713361,796876240,118560,-4,9,-494,0,0,0,36667
2.9,217,31,A,27.5784,96.4606,27.38,99172,180.8092,166834,0.0141,-0.0404,2.4398,-0.0085,-0.0421,0.142,166807,-1.5201,-1.0995,-46.7232,0.0477,-0.0721,-2.694,166806,130713353,796876255,128300,4,-7,-269,0,0,0,46403
2,9,0,C,27.5724,96.4608,27.38,99169,181.0634,166959,0.0133,-0.0418,2.4609,-0.0291,-0.0487,0.145,166807,-1.5201,-1.0995,-46.7232,0.0477,-0.0721,-2.694,166806,130713353,796876255,128300,4,-7,-269,0,0,0,46403
2,9,0,C,27.5854,96.4867,27.39,99165,181.4022,167084,0.0152,-0.045,2.4821,0.0102,-0.0304,0.137,166807,-1.5201,-1.0995,-46.7232,0.0477,-0.0721,-2.694,166806,130713353,796876255,128300,4,-7,-269,0,0,0,46403
0,9,0,C,27.5854,96.48,27.37,99166,181.3175,167206,0.023,-0.0482,2.5039,0.0671,0.0035,0.1164,166807,-1.5201,-1.0995,-46.7232,0.0477,-0.0721,-2.694,166806,130713353,796876255,128300,4,-7,-269,0,0,0,46403
0,9,0,C,27.5888,96.4737,27.37,99159,181.9106,167331,0.0281,-0.0524,2.5254,0.0298,0.0181,0.115,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,218,30.9,A,27.5799,96.4867,27.37,99161,181.7411,167454,0.0339,-0.0498,2.5427,0.0411,0.0872,0.0748,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,218,30.9,A,27.5881,96.4879,27.38,99157,182.08,167579,0.0368,-0.0509,2.5574,-0.0012,0.0356,0.0436,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,217,30.9,A,27.552,96.4549,27.36,99154,182.3342,167704,0.0374,-0.0515,2.5685,0.0188,-0.0046,0.015,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,217,30.9,A,27.5682,96.4853,27.37,99151,182.5884,167889,0.0302,-0.0511,2.5776,-0.0831,0.0612,-0.0268,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,217,30.9,A,27.5667,96.4763,27.37,99151,182.5884,168014,0.0265,-0.0576,2.579,-0.0235,-0.0229,-0.0402,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,217,30.9,A,27.5717,96.4776,27.38,99149,182.7578,168136,0.0206,-0.0628,2.5795,-0.0227,-0.0033,-0.0726,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,221,30.9,A,27.5728,96.4705,27.37,99148,182.8426,168136,0.0206,-0.0628,2.5795,-0.0227,-0.0033,-0.0726,167306,-1.4543,-1.1201,-47.9466,0.0731,-0.0633,-2.1859,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,221,30.9,A,27.5738,96.469,27.38,99146,183.012,168324,0.0183,-0.0673,2.5764,-0.0026,0.0066,-0.1009,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,221,30.9,A,27.569,96.4892,27.38,99143,183.2662,168509,0.021,-0.0714,2.5679,0.0601,-0.035,-0.1179,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,221,30.9,A,27.5753,96.4814,27.38,99144,183.1815,168509,0.021,-0.0714,2.5679,0.0601,-0.035,-0.1179,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,228,30.8,A,27.5423,96.4807,27.36,99137,183.7747,168694,0.0227,-0.0646,2.5573,0.023,0.0697,-0.1138,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,228,30.8,A,27.5558,96.4787,27.37,99136,183.8594,168946,0.0258,-0.0556,2.5399,-0.0088,0.0144,-0.1362,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.7,225,30.8,A,27.5539,96.4745,27.36,99139,183.6052,169004,0.025,-0.0512,2.536,-0.0263,0.0738,-0.1268,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.7,225,30.8,A,27.5602,96.5001,27.37,99141,183.4357,169129,0.0244,-0.0485,2.5266,-0.0421,0.0759,-0.1295,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,225,30.8,A,27.5623,96.4911,27.36,99134,184.0289,169254,0.0246,-0.0466,2.5173,0.012,0.0659,-0.1243,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.4,225,30.8,A,27.5635,96.4792,27.37,99141,183.4357,169376,0.0233,-0.0449,2.509,-0.0147,0.0275,-0.1183,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,227,30.8,A,27.5562,96.5022,27.37,99141,183.4357,169501,0.024,-0.042,2.5015,0.0339,-0.0048,-0.0955,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,227,30.8,A,27.562,96.4951,27.37,99135,183.9441,169624,0.0261,-0.0407,2.4949,0.0265,-0.0646,-0.0868,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,228,30.7,A,27.5314,96.5134,27.34,99133,184.1136,169751,0.0293,-0.0424,2.4906,0.0312,-0.0983,-0.0816,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
2.5,228,30.7,A,27.5454,96.5183,27.36,99135,183.9441,169934,0.0274,-0.0422,2.4866,-0.0133,0.0204,-0.0697,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
0,30.7,0,A,27.5446,96.5048,27.36,99134,184.0289,170059,0.0293,-0.0433,2.4831,-0.0228,-0.0272,-0.0581,168307,-1.3664,-1.1722,-49.6046,-0.0216,-0.0432,-1.1865,167306,130713359,796876253,129520,7,-6,-218,0,0,0,47626
