Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
828                     	11:38:03  	590.3                  	2.4                     	81 	5.0                	073          	74.896472	9.281738	4523        	882.554   	170.198   	-0.6          	352.6  	15.0     	158     	17356	0.746434
830                     	11:38:05  	589.5                  	2.3                     	80 	5.1                	074          	74.896427	9.281719	4534        	884.131   	169.985   	-0.7          	342.0  	15.0     	158     	17359	0.745563
832                     	11:38:07  	588.7                  	2.3                     	80 	5.3                	075          	74.896382	9.281700	4545        	885.655   	169.782   	-0.8          	330.1  	15.0     	158     	17362	0.744718
834                     	11:38:09  	587.9                  	2.2                     	80 	5.5                	074          	74.896337	9.281681	4556        	887.180   	169.580   	-0.9          	330.1  	15.1     	158     	17365	0.743850
836                     	11:38:11  	587.0                  	2.2                     	79 	5.5                	073          	74.896298	9.281667	4567        	888.775   	169.370   	-1.0          	346.0  	15.1     	158     	17368	0.742936
838                     	11:38:13  	586.2                  	2.1                     	79 	5.6                	074          	74.896259	9.281652	4579        	890.374   	169.147   	-1.1          	347.9  	15.1     	158     	17371	0.741988
840                     	11:38:15  	585.4                  	2.1                     	79 	5.8                	073          	74.896221	9.281638	4590        	891.985   	168.937   	-1.1          	347.0  	15.2     	158     	17374	0.741048
842                     	11:38:17  	584.6                  	2.0                     	79 	5.8                	072          	74.896182	9.281623	4602        	893.569   	168.747   	-1.1          	340.5  	15.2     	158     	17377	0.740141
844                     	11:38:19  	583.8                  	2.0                     	80 	5.7                	072          	74.896143	9.281608	4613        	895.162   	168.550   	-1.1          	340.5  	15.3     	158     	17380	0.739180
846                     	11:38:21  	582.9                  	2.0                     	80 	5.6                	071          	74.896104	9.281594	4624        	896.659   	168.336   	-1.1          	326.3  	15.3     	158     	17382	0.738153
848                     	11:38:23  	582.2                  	2.0                     	80 	5.4                	071          	74.896065	9.281579	4634        	898.047   	168.139   	-1.0          	305.0  	15.3     	158     	17385	0.737223
850                     	11:38:25  	581.5                  	2.0                     	80 	5.2                	071          	74.896026	9.281565	4644        	899.448   	167.937   	-1.0          	305.0  	15.4     	158     	17388	0.736300
852                     	11:38:27  	580.8                  	2.1                     	80 	4.9                	071          	74.895987	9.281550	4653        	900.673   	167.719   	-1.0          	276.5  	15.4     	158     	17390	0.735357
854                     	11:38:29  	580.1                  	2.1                     	80 	4.6                	071          	74.895948	9.281536	4662        	901.800   	167.479   	-1.1          	259.4  	15.4     	158     	17392	0.734417
856                     	11:38:31  	579.5                  	2.1                     	79 	4.4                	072          	74.895910	9.281521	4671        	902.891   	167.220   	-1.2          	259.4  	15.4     	158     	17394	0.733480
858                     	11:38:33  	578.8                  	2.1                     	77 	4.3                	072          	74.895871	9.281506	4682        	904.406   	166.946   	-1.4          	341.6  	15.5     	158     	17397	0.732536
860                     	11:38:35  	577.9                  	2.2                     	76 	4.1                	073          	74.895832	9.281492	4695        	906.160   	166.627   	-1.6          	395.5  	15.5     	158     	17401	0.731414
862                     	11:38:37  	577.1                  	2.2                     	74 	4.0                	071          	74.895793	9.281477	4708        	907.927   	166.322   	-1.9          	395.5  	15.6     	158     	17404	0.730362
864                     	11:38:39  	576.3                  	2.1                     	73 	4.0                	068          	74.895740	9.281470	4717        	909.057   	166.023   	-2.2          	275.5  	15.6     	158     	17405	0.729363
866                     	11:38:41  	575.6                  	2.1                     	71 	3.9                	066          	74.895680	9.281467	4726        	910.180   	165.780   	-2.5          	260.6  	15.6     	158     	17406	0.728594
868                     	11:38:43  	574.9                  	2.1                     	70 	4.0                	063          	74.895619	9.281464	4735        	911.352   	165.555   	-2.7          	266.1  	15.6     	158     	17406	0.727816
870                     	11:38:45  	574.3                  	2.1                     	70 	4.2                	060          	74.895558	9.281460	4745        	912.767   	165.353   	-2.9          	308.3  	15.7     	158     	17407	0.727075
872                     	11:38:47  	573.6                  	2.0                     	69 	4.4                	058          	74.895497	9.281457	4755        	914.182   	165.150   	-3.1          	308.3  	15.7     	158     	17407	0.726298
874                     	11:38:49  	572.9                  	2.0                     	68 	4.6                	057          	74.895436	9.281454	4765        	915.573   	164.956   	-3.2          	305.4  	15.7     	158     	17408	0.725538
876                     	11:38:51  	572.2                  	1.9                     	68 	4.9                	061          	74.895376	9.281451	4775        	916.894   	164.770   	-3.4          	288.0  	15.8     	158     	17409	0.724794
878                     	11:38:53  	571.5                  	1.8                     	68 	5.3                	063          	74.895315	9.281448	4784        	918.240   	164.609   	-3.5          	288.0  	15.8     	158     	17409	0.724128
880                     	11:38:55  	570.9                  	1.8                     	68 	5.6                	066          	74.895254	9.281445	4794        	919.546   	164.454   	-3.6          	279.1  	15.8     	158     	17410	0.723451
882                     	11:38:57  	570.2                  	1.7                     	68 	5.9                	069          	74.895193	9.281441	4803        	920.790   	164.301   	-3.6          	265.5  	15.9     	158     	17410	0.722768
884                     	11:38:59  	569.5                  	1.7                     	67 	6.1                	073          	74.895133	9.281438	4811        	922.007   	164.136   	-3.7          	265.5  	15.9     	158     	17410	0.722050
886                     	11:39:01  	568.8                  	1.6                     	67 	6.4                	077          	74.895072	9.281435	4821        	923.407   	163.967   	-3.8          	297.6  	15.9     	158     	17411	0.721336
888                     	11:39:03  	568.1                  	1.6                     	67 	6.6                	083          	74.895011	9.281432	4832        	924.883   	163.794   	-3.9          	317.3  	16.0     	158     	17412	0.720617
890                     	11:39:05  	567.4                  	1.5                     	67 	7.1                	089          	74.894950	9.281429	4842        	926.361   	163.608   	-4.0          	317.3  	16.0     	158     	17413	0.719836
892                     	11:39:07  	566.7                  	1.5                     	66 	7.5                	095          	74.894889	9.281425	4853        	927.788   	163.417   	-4.1          	309.7  	16.0     	158     	17413	0.719042
894                     	11:39:09  	566.0                  	1.4                     	66 	7.9                	099          	74.894822	9.281427	4863        	929.208   	163.221   	-4.3          	308.7  	16.1     	158     	17414	0.718248
896                     	11:39:11  	565.3                  	1.3                     	65 	8.1                	101          	74.894749	9.281432	4873        	930.631   	163.042   	-4.4          	305.2  	16.1     	158     	17413	0.717535
898                     	11:39:13  	564.6                  	1.3                     	65 	8.1                	104          	74.894677	9.281437	4882        	931.921   	162.872   	-4.5          	277.9  	16.1     	158     	17412	0.716836
900                     	11:39:15  	563.9                  	1.2                     	65 	8.2                	106          	74.894605	9.281442	4891        	933.203   	162.710   	-4.6          	277.9  	16.2     	158     	17412	0.716148
902                     	11:39:17  	563.2                  	1.2                     	65 	8.2                	107          	74.894533	9.281447	4901        	934.512   	162.528   	-4.7          	285.8  	16.2     	158     	17411	0.715358
904                     	11:39:19  	562.4                  	1.1                     	65 	8.1                	108          	74.894461	9.281452	4912        	936.142   	162.352   	-4.8          	342.9  	16.3     	158     	17411	0.714589
906                     	11:39:21  	561.7                  	1.0                     	64 	8.0                	109          	74.894389	9.281457	4924        	937.764   	162.184   	-4.9          	342.9  	16.3     	158     	17411	0.713855
908                     	11:39:23  	560.9                  	0.9                     	64 	7.8                	108          	74.894317	9.281462	4935        	939.392   	162.007   	-5.0          	346.0  	16.3     	158     	17411	0.713070
910                     	11:39:25  	560.1                  	0.8                     	64 	7.6                	106          	74.894245	9.281466	4947        	941.058   	161.836   	-5.1          	351.3  	16.4     	158     	17411	0.712301
912                     	11:39:27  	559.3                  	0.7                     	64 	7.3                	104          	74.894173	9.281471	4958        	942.746   	161.671   	-5.2          	351.3  	16.4     	158     	17411	0.711541
914                     	11:39:29  	558.4                  	0.6                     	65 	7.2                	100          	74.894101	9.281476	4971        	944.517   	161.495   	-5.3          	372.9  	16.5     	158     	17411	0.710690
916                     	11:39:31  	557.5                  	0.5                     	65 	7.2                	096          	74.894029	9.281481	4984        	946.371   	161.323   	-5.3          	387.5  	16.5     	159     	17412	0.709833
918                     	11:39:33  	556.6                  	0.4                     	65 	7.2                	092          	74.893957	9.281486	4997        	948.229   	161.157   	-5.3          	387.5  	16.5     	159     	17412	0.708981
920                     	11:39:35  	555.9                  	0.3                     	66 	7.3                	089          	74.893884	9.281491	5008        	949.876   	161.029   	-5.3          	338.3  	16.6     	159     	17412	0.708276
922                     	11:39:37  	555.1                  	0.2                     	67 	7.5                	088          	74.893812	9.281496	5019        	951.493   	160.903   	-5.3          	333.4  	16.6     	159     	17412	0.707552
924                     	11:39:39  	554.3                  	0.1                     	67 	7.8                	086          	74.893735	9.281494	5030        	953.098   	160.781   	-5.2          	329.0  	16.7     	159     	17413	0.706833
926                     	11:39:41  	553.6                  	0.0                     	68 	8.0                	084          	74.893651	9.281482	5040        	954.566   	160.680   	-5.2          	299.7  	16.7     	159     	17413	0.706215
928                     	11:39:43  	552.9                  	-0.1                    	69 	8.5                	083          	74.893566	9.281470	5050        	956.027   	160.571   	-5.2          	299.7  	16.7     	159     	17414	0.705588
930                     	11:39:45  	552.3                  	-0.2                    	69 	8.9                	082          	74.893481	9.281458	5060        	957.480   	160.454   	-5.2          	302.5  	16.8     	159     	17415	0.704943
932                     	11:39:47  	551.5                  	-0.3                    	70 	9.3                	081          	74.893396	9.281446	5070        	959.017   	160.327   	-5.1          	317.9  	16.8     	159     	17416	0.704239
934                     	11:39:49  	550.8                  	-0.4                    	70 	9.5                	081          	74.893312	9.281434	5081        	960.553   	160.198   	-5.1          	317.9  	16.8     	159     	17417	0.703532
936                     	11:39:51  	550.1                  	-0.4                    	71 	9.7                	081          	74.893227	9.281421	5091        	962.054   	160.066   	-5.1          	312.3  	16.9     	159     	17418	0.702828
938                     	11:39:53  	549.4                  	-0.5                    	71 	9.8                	081          	74.893142	9.281409	5101        	963.527   	159.939   	-5.1          	304.1  	16.9     	159     	17419	0.702175
940                     	11:39:55  	548.7                  	-0.6                    	71 	9.7                	081          	74.893057	9.281397	5111        	964.980   	159.806   	-5.2          	304.1  	16.9     	159     	17420	0.701529
942                     	11:39:57  	548.0                  	-0.7                    	71 	9.6                	081          	74.892972	9.281385	5122        	966.442   	159.666   	-5.3          	304.5  	17.0     	159     	17421	0.700862
944                     	11:39:59  	547.2                  	-0.8                    	71 	9.5                	081          	74.892888	9.281373	5132        	967.856   	159.494   	-5.3          	304.6  	17.0     	159     	17422	0.700061
946                     	11:40:01  	546.5                  	-0.8                    	71 	9.3                	081          	74.892803	9.281361	5143        	969.430   	159.310   	-5.4          	334.5  	17.0     	159     	17423	0.699243
948                     	11:40:03  	545.7                  	-0.9                    	71 	9.1                	081          	74.892718	9.281349	5156        	971.241   	159.111   	-5.5          	385.2  	17.1     	159     	17425	0.698416
950                     	11:40:05  	544.9                  	-1.0                    	70 	8.8                	082          	74.892633	9.281337	5168        	973.042   	158.903   	-5.7          	385.2  	17.1     	159     	17427	0.697587
952                     	11:40:07  	544.1                  	-1.0                    	70 	8.6                	081          	74.892549	9.281325	5181        	974.792   	158.690   	-5.8          	374.1  	17.2     	159     	17429	0.696759
954                     	11:40:09  	543.3                  	-1.1                    	69 	8.5                	082          	74.892464	9.281313	5190        	976.023   	158.477   	-6.0          	276.0  	17.2     	159     	17429	0.695926
956                     	11:40:11  	542.7                  	-1.2                    	69 	8.4                	082          	74.892375	9.281292	5199        	977.299   	158.309   	-6.2          	276.0  	17.2     	159     	17431	0.695270
958                     	11:40:13  	542.1                  	-1.2                    	68 	8.4                	083          	74.892284	9.281269	5208        	978.592   	158.141   	-6.3          	278.1  	17.3     	159     	17433	0.694589
960                     	11:40:15  	541.4                  	-1.3                    	68 	8.6                	083          	74.892194	9.281245	5218        	979.946   	157.973   	-6.4          	291.9  	17.3     	159     	17434	0.693900
962                     	11:40:17  	540.8                  	-1.3                    	68 	8.8                	083          	74.892103	9.281222	5228        	981.317   	157.805   	-6.5          	291.9  	17.3     	159     	17436	0.693197
964                     	11:40:19  	540.1                  	-1.4                    	68 	9.0                	082          	74.892013	9.281198	5237        	982.660   	157.640   	-6.6          	289.9  	17.3     	159     	17438	0.692499
966                     	11:40:21  	539.5                  	-1.4                    	67 	9.2                	083          	74.891922	9.281175	5247        	983.990   	157.480   	-6.7          	285.0  	17.4     	159     	17440	0.691807
968                     	11:40:23  	538.8                  	-1.5                    	67 	9.4                	082          	74.891832	9.281152	5256        	985.330   	157.328   	-6.7          	285.0  	17.4     	159     	17442	0.691127
970                     	11:40:25  	538.2                  	-1.5                    	67 	9.6                	082          	74.891742	9.281128	5266        	986.675   	157.181   	-6.8          	285.3  	17.4     	159     	17444	0.690447
972                     	11:40:27  	537.6                  	-1.6                    	67 	9.7                	082          	74.891651	9.281105	5275        	988.020   	157.034   	-6.8          	285.5  	17.5     	159     	17445	0.689771
974                     	11:40:29  	536.9                  	-1.7                    	68 	9.7                	081          	74.891561	9.281082	5285        	989.386   	156.894   	-6.8          	285.5  	17.5     	159     	17447	0.689123
976                     	11:40:31  	536.3                  	-1.7                    	68 	9.6                	080          	74.891470	9.281058	5294        	990.721   	156.753   	-6.9          	282.0  	17.5     	159     	17449	0.688484
978                     	11:40:33  	535.7                  	-1.8                    	68 	9.8                	079          	74.891380	9.281035	5303        	991.966   	156.616   	-7.0          	264.2  	17.6     	159     	17451	0.687855
980                     	11:40:35  	535.1                  	-1.9                    	68 	9.8                	077          	74.891289	9.281012	5312        	993.210   	156.478   	-7.0          	264.2  	17.6     	160     	17452	0.687172
982                     	11:40:37  	534.4                  	-1.9                    	68 	10.0               	076          	74.891199	9.280988	5321        	994.506   	156.346   	-7.0          	274.6  	17.6     	160     	17454	0.686511
984                     	11:40:39  	533.7                  	-2.0                    	68 	10.1               	074          	74.891108	9.280965	5332        	996.136   	156.202   	-7.0          	337.6  	17.7     	160     	17457	0.685839
986                     	11:40:41  	533.0                  	-2.0                    	68 	10.2               	073          	74.891017	9.280941	5343        	997.722   	156.029   	-7.1          	337.6  	17.7     	160     	17459	0.685074
988                     	11:40:43  	532.3                  	-2.1                    	68 	10.4               	072          	74.890913	9.280906	5354        	999.224   	155.851   	-7.2          	321.2  	17.7     	160     	17462	0.684303
990                     	11:40:45  	531.6                  	-2.2                    	68 	10.6               	071          	74.890809	9.280871	5364        	1000.668  	155.678   	-7.3          	307.6  	17.8     	160     	17465	0.683529
992                     	11:40:47  	530.9                  	-2.2                    	68 	10.9               	069          	74.890704	9.280836	5374        	1002.124  	155.517   	-7.3          	307.6  	17.8     	160     	17468	0.682793
994                     	11:40:49  	530.2                  	-2.3                    	68 	11.2               	067          	74.890600	9.280801	5385        	1003.606  	155.351   	-7.4          	317.6  	17.8     	160     	17471	0.682056
996                     	11:40:51  	529.5                  	-2.3                    	68 	11.4               	066          	74.890495	9.280766	5395        	1005.114  	155.178   	-7.5          	319.0  	17.9     	160     	17474	0.681306
998                     	11:40:53  	528.7                  	-2.4                    	68 	11.5               	065          	74.890391	9.280732	5406        	1006.629  	154.967   	-7.5          	329.7  	17.9     	160     	17477	0.680364
1000                    	11:40:55  	527.8                  	-2.5                    	68 	11.7               	065          	74.890286	9.280697	5420        	1008.572  	154.759   	-7.6          	411.6  	17.9     	160     	17481	0.679431
1002                    	11:40:57  	527.0                  	-2.5                    	68 	11.8               	064          	74.890182	9.280662	5434        	1010.515  	154.551   	-7.7          	411.6  	18.0     	160     	17485	0.678497
1004                    	11:40:59  	526.2                  	-2.6                    	68 	11.9               	066          	74.890077	9.280627	5447        	1012.412  	154.376   	-7.7          	396.6  	18.0     	160     	17488	0.677704
1006                    	11:41:01  	525.5                  	-2.7                    	68 	11.9               	067          	74.889973	9.280592	5457        	1013.871  	154.202   	-7.8          	312.4  	18.1     	160     	17491	0.676920
1008                    	11:41:03  	524.7                  	-2.7                    	68 	11.8               	068          	74.889868	9.280557	5467        	1015.346  	154.028   	-7.9          	312.4  	18.1     	160     	17494	0.676135
1010                    	11:41:05  	524.0                  	-2.8                    	67 	11.8               	070          	74.889764	9.280522	5478        	1016.812  	153.862   	-8.0          	314.3  	18.1     	160     	17497	0.675396
1012                    	11:41:07  	523.3                  	-2.9                    	67 	11.8               	072          	74.889659	9.280487	5489        	1018.349  	153.687   	-8.1          	326.5  	18.2     	160     	17501	0.674642
1014                    	11:41:09  	522.6                  	-2.9                    	67 	11.6               	075          	74.889555	9.280452	5500        	1019.884  	153.511   	-8.2          	326.5  	18.2     	160     	17504	0.673889
1016                    	11:41:11  	521.8                  	-3.0                    	67 	11.6               	076          	74.889450	9.280417	5511        	1021.515  	153.305   	-8.3          	351.4  	18.2     	160     	17507	0.672997
1018                    	11:41:13  	521.0                  	-3.1                    	67 	11.8               	077          	74.889331	9.280376	5524        	1023.340  	153.104   	-8.3          	387.0  	18.3     	160     	17511	0.672109
1020                    	11:41:15  	520.1                  	-3.1                    	67 	12.0               	078          	74.889211	9.280333	5537        	1025.169  	152.909   	-8.4          	387.0  	18.3     	160     	17515	0.671222
1022                    	11:41:17  	519.4                  	-3.2                    	67 	12.2               	078          	74.889090	9.280291	5548        	1026.825  	152.743   	-8.5          	347.3  	18.3     	160     	17519	0.670457
1024                    	11:41:19  	518.7                  	-3.3                    	67 	12.4               	077          	74.888970	9.280249	5559        	1028.356  	152.579   	-8.5          	323.0  	18.4     	160     	17522	0.669691
1026                    	11:41:21  	518.0                  	-3.3                    	67 	12.6               	076          	74.888849	9.280206	5570        	1029.882  	152.424   	-8.5          	323.0  	18.4     	161     	17526	0.668928
1028                    	11:41:23  	517.3                  	-3.4                    	68 	12.9               	075          	74.888729	9.280164	5580        	1031.370  	152.311   	-8.5          	303.9  	18.4     	161     	17529	0.668286
1030                    	11:41:25  	516.7                  	-3.5                    	69 	13.1               	073          	74.888608	9.280122	5590        	1032.798  	152.217   	-8.4          	292.4  	18.5     	161     	17532	0.667674
1032                    	11:41:27  	516.1                  	-3.6                    	69 	13.3               	072          	74.888488	9.280079	5599        	1034.253  	152.133   	-8.3          	292.4  	18.5     	161     	17535	0.667079
1034                    	11:41:29  	515.4                  	-3.7                    	70 	13.6               	071          	74.888367	9.280037	5610        	1035.808  	152.039   	-8.2          	317.6  	18.5     	161     	17539	0.666411
1036                    	11:41:31  	514.7                  	-3.8                    	72 	13.7               	069          	74.888247	9.279995	5621        	1037.397  	151.948   	-8.1          	320.2  	18.6     	161     	17542	0.665734
1038                    	11:41:33  	514.0                  	-3.9                    	73 	13.7               	069          	74.888126	9.279952	5631        	1038.989  	151.860   	-8.0          	320.2  	18.6     	161     	17546	0.665047
1040                    	11:41:35  	513.3                  	-4.0                    	74 	13.7               	069          	74.888006	9.279910	5642        	1040.574  	151.782   	-7.9          	318.8  	18.6     	161     	17549	0.664389
1042                    	11:41:37  	512.6                  	-4.0                    	75 	13.7               	069          	74.887885	9.279868	5652        	1042.126  	151.701   	-7.7          	310.5  	18.7     	161     	17553	0.663730
1044                    	11:41:39  	512.0                  	-4.1                    	76 	13.7               	069          	74.887765	9.279825	5662        	1043.651  	151.609   	-7.6          	310.5  	18.7     	161     	17556	0.663070
1046                    	11:41:41  	511.3                  	-4.2                    	77 	13.9               	069          	74.887644	9.279783	5672        	1045.134  	151.521   	-7.6          	300.1  	18.7     	161     	17559	0.662463
1048                    	11:41:43  	510.7                  	-4.3                    	78 	14.0               	069          	74.887517	9.279747	5682        	1046.523  	151.419   	-7.5          	284.9  	18.8     	161     	17562	0.661830
1050                    	11:41:45  	510.1                  	-4.3                    	78 	14.1               	069          	74.887383	9.279718	5691        	1047.895  	151.299   	-7.5          	284.9  	18.8     	161     	17563	0.661177
1052                    	11:41:47  	509.4                  	-4.4                    	79 	14.2               	069          	74.887250	9.279688	5701        	1049.299  	151.165   	-7.5          	292.5  	18.8     	161     	17565	0.660505
1054                    	11:41:49  	508.8                  	-4.5                    	79 	14.4               	070          	74.887116	9.279659	5711        	1050.726  	151.022   	-7.6          	300.9  	18.8     	161     	17566	0.659831
1056                    	11:41:51  	508.2                  	-4.5                    	79 	14.5               	070          	74.886983	9.279629	5721        	1052.137  	150.863   	-7.7          	300.9  	18.9     	161     	17568	0.659160
1058                    	11:41:53  	507.5                  	-4.6                    	78 	14.5               	071          	74.886850	9.279600	5731        	1053.533  	150.689   	-7.8          	300.9  	18.9     	161     	17570	0.658476
1060                    	11:41:55  	506.9                  	-4.7                    	78 	14.6               	072          	74.886716	9.279570	5741        	1054.959  	150.514   	-8.0          	304.8  	18.9     	161     	17572	0.657795
1062                    	11:41:57  	506.2                  	-4.7                    	77 	14.6               	073          	74.886583	9.279541	5751        	1056.377  	150.330   	-8.1          	305.2  	19.0     	161     	17574	0.657105
1064                    	11:41:59  	505.5                  	-4.8                    	76 	14.7               	074          	74.886449	9.279511	5762        	1057.787  	150.108   	-8.3          	313.7  	19.0     	161     	17575	0.656281
1066                    	11:42:01  	504.7                  	-4.8                    	75 	14.6               	075          	74.886316	9.279482	5774        	1059.494  	149.883   	-8.5          	368.2  	19.1     	162     	17578	0.655455
1068                    	11:42:03  	504.0                  	-4.9                    	75 	14.6               	076          	74.886182	9.279452	5786        	1061.203  	149.661   	-8.7          	368.2  	19.1     	162     	17581	0.654634
1070                    	11:42:05  	503.3                  	-5.0                    	74 	14.6               	077          	74.886049	9.279423	5798        	1062.873  	149.462   	-8.9          	357.5  	19.1     	162     	17583	0.653905
1072                    	11:42:07  	502.6                  	-5.0                    	73 	14.5               	078          	74.885916	9.279393	5808        	1064.220  	149.271   	-9.0          	295.3  	19.2     	162     	17585	0.653170
1074                    	11:42:09  	502.0                  	-5.1                    	73 	14.6               	079          	74.885782	9.279364	5817        	1065.584  	149.080   	-9.2          	295.3  	19.2     	162     	17587	0.652442
1076                    	11:42:11  	501.2                  	-5.1                    	72 	14.5               	081          	74.885649	9.279334	5828        	1067.074  	148.875   	-9.3          	325.0  	19.2     	162     	17589	0.651613
1078                    	11:42:13  	500.5                  	-5.2                    	72 	14.6               	081          	74.885512	9.279294	5841        	1068.833  	148.687   	-9.4          	370.0  	19.3     	162     	17593	0.650788
1080                    	11:42:15  	499.7                  	-5.3                    	72 	14.6               	081          	74.885374	9.279249	5853        	1070.591  	148.514   	-9.4          	370.0  	19.3     	162     	17597	0.649964
1082                    	11:42:17  	499.0                  	-5.3                    	73 	14.6               	081          	74.885236	9.279203	5864        	1072.273  	148.359   	-9.4          	350.7  	19.3     	162     	17601	0.649174
1084                    	11:42:19  	498.3                  	-5.4                    	73 	14.7               	080          	74.885097	9.279157	5876        	1073.911  	148.223   	-9.3          	339.7  	19.4     	162     	17605	0.648380
1086                    	11:42:21  	497.6                  	-5.4                    	74 	14.8               	080          	74.884959	9.279112	5887        	1075.562  	148.100   	-9.2          	339.7  	19.4     	162     	17608	0.647578
1088                    	11:42:23  	497.0                  	-5.5                    	76 	14.9               	079          	74.884821	9.279066	5896        	1076.886  	148.027   	-9.1          	264.9  	19.4     	162     	17612	0.646998
1090                    	11:42:25  	496.5                  	-5.5                    	76 	15.0               	078          	74.884682	9.279020	5904        	1078.132  	147.939   	-9.0          	257.3  	19.5     	162     	17615	0.646412
1092                    	11:42:27  	495.9                  	-5.6                    	77 	15.1               	077          	74.884544	9.278975	5913        	1079.397  	147.838   	-9.0          	260.0  	19.5     	162     	17618	0.645819
1094                    	11:42:29  	495.3                  	-5.6                    	77 	15.2               	076          	74.884406	9.278929	5922        	1080.739  	147.720   	-8.9          	278.2  	19.5     	162     	17621	0.645167
1096                    	11:42:31  	494.7                  	-5.7                    	78 	15.3               	075          	74.884267	9.278883	5931        	1082.071  	147.591   	-8.9          	278.2  	19.5     	162     	17624	0.644501
1098                    	11:42:33  	494.2                  	-5.7                    	78 	15.4               	073          	74.884129	9.278838	5941        	1083.381  	147.442   	-9.0          	279.7  	19.6     	162     	17628	0.643821
1100                    	11:42:35  	493.6                  	-5.7                    	77 	15.6               	072          	74.883991	9.278792	5950        	1084.712  	147.265   	-9.0          	288.4  	19.6     	162     	17631	0.643113
1102                    	11:42:37  	493.0                  	-5.8                    	77 	15.6               	070          	74.883852	9.278746	5960        	1086.037  	147.083   	-9.1          	288.4  	19.6     	162     	17634	0.642396
1104                    	11:42:39  	492.4                  	-5.8                    	77 	15.7               	070          	74.883714	9.278701	5969        	1087.353  	146.908   	-9.2          	286.3  	19.7     	163     	17638	0.641681
1106                    	11:42:41  	491.8                  	-5.8                    	76 	15.7               	068          	74.883576	9.278655	5979        	1088.679  	146.742   	-9.3          	283.1  	19.7     	163     	17641	0.640991
1108                    	11:42:43  	491.2                  	-5.9                    	76 	15.7               	068          	74.883425	9.278599	5988        	1089.984  	146.571   	-9.4          	283.1  	19.7     	163     	17645	0.640311
1110                    	11:42:45  	490.6                  	-5.9                    	75 	15.9               	067          	74.883268	9.278538	5998        	1091.293  	146.388   	-9.5          	285.3  	19.7     	163     	17650	0.639630
1112                    	11:42:47  	490.0                  	-5.9                    	75 	16.2               	066          	74.883110	9.278476	6008        	1092.679  	146.189   	-9.7          	300.7  	19.8     	163     	17655	0.638904
1114                    	11:42:49  	489.3                  	-6.0                    	74 	16.4               	065          	74.882953	9.278414	6018        	1094.055  	145.995   	-9.8          	300.7  	19.8     	163     	17659	0.638188
1116                    	11:42:51  	488.7                  	-6.0                    	73 	16.7               	065          	74.882795	9.278352	6027        	1095.422  	145.808   	-10.0         	296.6  	19.8     	163     	17664	0.637477
1118                    	11:42:53  	488.2                  	-6.1                    	73 	16.9               	065          	74.882638	9.278290	6036        	1096.671  	145.643   	-10.1         	271.3  	19.9     	163     	17669	0.636844
1120                    	11:42:55  	487.6                  	-6.1                    	72 	17.1               	065          	74.882480	9.278229	6045        	1097.938  	145.482   	-10.2         	271.3  	19.9     	163     	17673	0.636221
1122                    	11:42:57  	487.0                  	-6.2                    	72 	17.3               	065          	74.882322	9.278167	6054        	1099.188  	145.319   	-10.4         	270.8  	19.9     	163     	17678	0.635594
1124                    	11:42:59  	486.5                  	-6.2                    	72 	17.5               	066          	74.882165	9.278105	6063        	1100.425  	145.158   	-10.5         	266.7  	19.9     	163     	17682	0.634960
1126                    	11:43:01  	485.9                  	-6.2                    	71 	17.8               	066          	74.882007	9.278043	6072        	1101.662  	144.998   	-10.6         	266.7  	20.0     	163     	17687	0.634317
1128                    	11:43:03  	485.4                  	-6.3                    	71 	18.0               	067          	74.881850	9.277981	6081        	1102.947  	144.838   	-10.7         	278.0  	20.0     	163     	17691	0.633685
1130                    	11:43:05  	484.8                  	-6.3                    	70 	18.0               	067          	74.881692	9.277920	6091        	1104.329  	144.666   	-10.8         	295.1  	20.0     	163     	17696	0.633009
1132                    	11:43:07  	484.2                  	-6.4                    	70 	18.0               	068          	74.881534	9.277858	6101        	1105.688  	144.486   	-10.9         	295.1  	20.0     	163     	17701	0.632344
